round,parameter,kind,numel,mean_abs,sigma_mean,sigma_min,sigma_max,snr_mean
8,fc1.mu_weight,bbb,819200,0.07974621653556824,0.04881516844034195,0.02952762506902218,0.07759173214435577,1.6492702960968018
8,fc1.mu_bias,bbb,512,0.12112175673246384,0.0487796850502491,0.03452649712562561,0.06343004107475281,2.495997190475464
8,fc2.mu_weight,bbb,5120,0.07974376529455185,0.04873643070459366,0.034653689712285995,0.07156999409198761,1.6522661447525024
8,fc2.mu_bias,bbb,10,0.11966913938522339,0.0490214005112648,0.043272629380226135,0.054025858640670776,2.342705488204956
9,conv1.mu_kernel,bbb,2400,0.08104443550109863,0.04865901917219162,0.03252584487199783,0.06562695652246475,1.6817165613174438
9,conv1.mu_bias,bbb,32,0.2557104527950287,0.05025525018572807,0.040578775107860565,0.0698757991194725,5.116991996765137
9,conv2.mu_kernel,bbb,51200,0.08187458664178848,0.04882695525884628,0.0324222594499588,0.07458501309156418,1.6931289434432983
9,conv2.mu_bias,bbb,64,0.13058686256408691,0.04964127391576767,0.03657262399792671,0.06037154048681259,2.658514976501465
9,fc1.mu_weight,bbb,819200,0.07974272966384888,0.04881516844034195,0.02952762506902218,0.07759173214435577,1.6491986513137817
9,fc1.mu_bias,bbb,512,0.1228344663977623,0.04877932369709015,0.0345250628888607,0.06343194842338562,2.5315489768981934
9,fc2.mu_weight,bbb,5120,0.07957599312067032,0.048736147582530975,0.034653615206480026,0.07157013565301895,1.6487514972686768
9,fc2.mu_bias,bbb,10,0.12296643108129501,0.04901507869362831,0.043267622590065,0.05401511490345001,2.410170316696167
10,conv1.mu_kernel,bbb,2400,0.0811534896492958,0.048658549785614014,0.032525334507226944,0.06562703102827072,1.683703064918518
10,conv1.mu_bias,bbb,32,0.27193230390548706,0.05025245621800423,0.040576670318841934,0.06987528502941132,5.445892333984375
10,conv2.mu_kernel,bbb,51200,0.08188538253307343,0.04882693663239479,0.0324222594499588,0.07458501309156418,1.6933600902557373
10,conv2.mu_bias,bbb,64,0.1390121579170227,0.04963807761669159,0.036572426557540894,0.060369860380887985,2.83101487159729
10,fc1.mu_weight,bbb,819200,0.07973963767290115,0.04881516844034195,0.02952762506902218,0.07759173214435577,1.6491352319717407
10,fc1.mu_bias,bbb,512,0.12466409802436829,0.04877888411283493,0.034525614231824875,0.06343024224042892,2.5696094036102295
10,fc2.mu_weight,bbb,5120,0.07942454516887665,0.04873587563633919,0.03465234115719795,0.0715702623128891,1.6456263065338135
10,fc2.mu_bias,bbb,10,0.12516655027866364,0.04900947958230972,0.043261509388685226,0.05401194468140602,2.4595069885253906
11,conv1.mu_kernel,bbb,2400,0.0814327597618103,0.04865804314613342,0.03252512589097023,0.06562646478414536,1.689335584640503
11,conv1.mu_bias,bbb,32,0.2842758297920227,0.05024963989853859,0.04057696461677551,0.06987439841032028,5.689475059509277
11,conv2.mu_kernel,bbb,51200,0.08189412951469421,0.0488269217312336,0.0324222594499588,0.07458501309156418,1.6935583353042603
11,conv2.mu_bias,bbb,64,0.14602206647396088,0.049633998423814774,0.03657136857509613,0.06036962941288948,2.9723594188690186
11,fc1.mu_weight,bbb,819200,0.07973627746105194,0.04881516844034195,0.02952762506902218,0.07759173214435577,1.6490662097930908
11,fc1.mu_bias,bbb,512,0.12683776021003723,0.04877858981490135,0.03452595695853233,0.06342978030443192,2.6151437759399414
11,fc2.mu_weight,bbb,5120,0.07925772666931152,0.04873557761311531,0.034652430564165115,0.07156970351934433,1.642185926437378
11,fc2.mu_bias,bbb,10,0.12557880580425262,0.049001678824424744,0.04325414448976517,0.05400676652789116,2.473435640335083
12,conv1.mu_kernel,bbb,2400,0.08183348178863525,0.048657458275556564,0.03252425417304039,0.06562503427267075,1.6973026990890503
12,conv1.mu_bias,bbb,32,0.29533883929252625,0.05024465173482895,0.040576398372650146,0.0698729008436203,5.90802526473999
12,conv2.mu_kernel,bbb,51200,0.08190733939409256,0.048826899379491806,0.0324222557246685,0.07458501309156418,1.6938494443893433
12,conv2.mu_bias,bbb,64,0.1535225212574005,0.0496286079287529,0.036571357399225235,0.060368526726961136,3.125466823577881
12,fc1.mu_weight,bbb,819200,0.0797325149178505,0.04881516844034195,0.02952762506902218,0.07759173214435577,1.6489877700805664
12,fc1.mu_bias,bbb,512,0.1285712569952011,0.04877821356058121,0.034525949507951736,0.06342903524637222,2.651127338409424
12,fc2.mu_weight,bbb,5120,0.07902302592992783,0.048735253512859344,0.034651659429073334,0.07156915217638016,1.6374187469482422
12,fc2.mu_bias,bbb,10,0.12614944577217102,0.048996251076459885,0.04324885830283165,0.053995002061128616,2.491112232208252
13,conv1.mu_kernel,bbb,2400,0.08221879601478577,0.04865684360265732,0.03252383694052696,0.06562301516532898,1.7051204442977905
13,conv1.mu_bias,bbb,32,0.30695056915283203,0.05024135857820511,0.04057750478386879,0.06987141072750092,6.141846656799316
13,conv2.mu_kernel,bbb,51200,0.08191562443971634,0.048826877027750015,0.0324222594499588,0.07458501309156418,1.6940422058105469
13,conv2.mu_bias,bbb,64,0.16023105382919312,0.04962444305419922,0.036571141332387924,0.06036766991019249,3.263134002685547
13,fc1.mu_weight,bbb,819200,0.07972898334264755,0.04881516844034195,0.02952762506902218,0.07759173214435577,1.6489150524139404
13,fc1.mu_bias,bbb,512,0.13055501878261566,0.04877797141671181,0.0345258004963398,0.06342941522598267,2.6925137042999268
13,fc2.mu_weight,bbb,5120,0.0788177102804184,0.04873494431376457,0.03465171158313751,0.071568563580513,1.6332393884658813
13,fc2.mu_bias,bbb,10,0.12492476403713226,0.0489896759390831,0.0432465597987175,0.053989753127098083,2.471431255340576
14,conv1.mu_kernel,bbb,2400,0.0827968567609787,0.04865623638033867,0.032523151487112045,0.065623439848423,1.7170121669769287
14,conv1.mu_bias,bbb,32,0.3156713545322418,0.05023771896958351,0.04057706892490387,0.06987274438142776,6.316949844360352
14,conv2.mu_kernel,bbb,51200,0.0819273367524147,0.048826850950717926,0.0324222557246685,0.07458501309156418,1.6943049430847168
14,conv2.mu_bias,bbb,64,0.16632339358329773,0.04961983859539032,0.03657156229019165,0.06036679819226265,3.387916326522827
14,fc1.mu_weight,bbb,819200,0.07972566038370132,0.04881516844034195,0.02952762506902218,0.07759173214435577,1.6488451957702637
14,fc1.mu_bias,bbb,512,0.13241060078144073,0.04877765476703644,0.034525398164987564,0.06343009322881699,2.7310028076171875
14,fc2.mu_weight,bbb,5120,0.07865023612976074,0.04873461276292801,0.034652430564165115,0.07156917452812195,1.6298656463623047
14,fc2.mu_bias,bbb,10,0.12379231303930283,0.04898359626531601,0.0432426854968071,0.053978681564331055,2.451557159423828
15,conv1.mu_kernel,bbb,2400,0.08345476537942886,0.04865560680627823,0.03252385929226875,0.06562234461307526,1.7306467294692993
15,conv1.mu_bias,bbb,32,0.32588326930999756,0.05023375153541565,0.04057569056749344,0.06987087428569794,6.525213718414307
15,conv2.mu_kernel,bbb,51200,0.08193936198949814,0.048826832324266434,0.0324222594499588,0.07458501309156418,1.694568157196045
15,conv2.mu_bias,bbb,64,0.1716831624507904,0.04961549490690231,0.03657137602567673,0.06036493927240372,3.49855899810791
15,fc1.mu_weight,bbb,819200,0.07972241193056107,0.04881516471505165,0.02952762506902218,0.07759173214435577,1.648777961730957
15,fc1.mu_bias,bbb,512,0.13421940803527832,0.04877736419439316,0.034525591880083084,0.06342850625514984,2.768608570098877
15,fc2.mu_weight,bbb,5120,0.07848311960697174,0.04873429983854294,0.03465196490287781,0.071569062769413,1.6264442205429077
15,fc2.mu_bias,bbb,10,0.12138456106185913,0.048973843455314636,0.043235890567302704,0.053965359926223755,2.404341220855713
16,conv1.mu_kernel,bbb,2400,0.08421024680137634,0.04865492135286331,0.03252357617020607,0.06562171131372452,1.7464118003845215
16,conv1.mu_bias,bbb,32,0.33478114008903503,0.05023029446601868,0.04057507589459419,0.06986973434686661,6.701183319091797
16,conv2.mu_kernel,bbb,51200,0.08194698393344879,0.048826802521944046,0.0324222594499588,0.07458501309156418,1.694740891456604
16,conv2.mu_bias,bbb,64,0.17621082067489624,0.04961085692048073,0.03657115250825882,0.06036461144685745,3.5907163619995117
16,fc1.mu_weight,bbb,819200,0.0797191634774208,0.04881516098976135,0.02952762506902218,0.07759173214435577,1.6487103700637817
16,fc1.mu_bias,bbb,512,0.13599371910095215,0.04877706617116928,0.034525323659181595,0.06343013048171997,2.8053908348083496
16,fc2.mu_weight,bbb,5120,0.07830574363470078,0.048733968287706375,0.03465189412236214,0.07156869769096375,1.622746229171753
16,fc2.mu_bias,bbb,10,0.1192505732178688,0.0489644892513752,0.04322824999690056,0.053958773612976074,2.3647408485412598
17,conv1.mu_kernel,bbb,2400,0.08501462638378143,0.04865419492125511,0.03252251446247101,0.06562095880508423,1.7631038427352905
17,conv1.mu_bias,bbb,32,0.3445969223976135,0.05022571235895157,0.04057426005601883,0.06986702978610992,6.902170181274414
17,conv2.mu_kernel,bbb,51200,0.08195573836565018,0.048826783895492554,0.0324222594499588,0.07458501309156418,1.6949321031570435
17,conv2.mu_bias,bbb,64,0.18101343512535095,0.04960722476243973,0.03657090291380882,0.06036430597305298,3.688666820526123
17,fc1.mu_weight,bbb,819200,0.07971594482660294,0.04881516098976135,0.02952762506902218,0.07759173214435577,1.648643970489502
17,fc1.mu_bias,bbb,512,0.1376483142375946,0.04877684265375137,0.034525316208601,0.06343018263578415,2.839266777038574
17,fc2.mu_weight,bbb,5120,0.07812926918268204,0.04873364046216011,0.03465127572417259,0.07156781107187271,1.6190519332885742
17,fc2.mu_bias,bbb,10,0.11695726960897446,0.04895684868097305,0.04321853816509247,0.05395398288965225,2.3223276138305664
18,conv1.mu_kernel,bbb,2400,0.08572671562433243,0.048653531819581985,0.03252175450325012,0.06561989337205887,1.7780578136444092
18,conv1.mu_bias,bbb,32,0.3554905951023102,0.050221703946590424,0.040574416518211365,0.06986583769321442,7.121541976928711
18,conv2.mu_kernel,bbb,51200,0.0819649025797844,0.048826757818460464,0.0324222594499588,0.07458501309156418,1.695133924484253
18,conv2.mu_bias,bbb,64,0.18533462285995483,0.0496034175157547,0.03657061979174614,0.060363005846738815,3.7763671875
18,fc1.mu_weight,bbb,819200,0.07971297949552536,0.04881516098976135,0.02952762506902218,0.07759173214435577,1.648581862449646
18,fc1.mu_bias,bbb,512,0.13943330943584442,0.04877664893865585,0.03452529013156891,0.06343083828687668,2.8762965202331543
18,fc2.mu_weight,bbb,5120,0.07800902426242828,0.04873330891132355,0.03465051203966141,0.07156670093536377,1.6166168451309204
18,fc2.mu_bias,bbb,10,0.11435578018426895,0.04895133152604103,0.04320940375328064,0.0539553239941597,2.270545721054077
19,conv1.mu_kernel,bbb,2400,0.08650797605514526,0.04865280166268349,0.032521236687898636,0.0656173974275589,1.7941640615463257
19,conv1.mu_bias,bbb,32,0.36417239904403687,0.05021791160106659,0.0405728705227375,0.06986413151025772,7.297197341918945
19,conv2.mu_kernel,bbb,51200,0.08197366446256638,0.048826731741428375,0.0324222594499588,0.07458501309156418,1.6953173875808716
19,conv2.mu_bias,bbb,64,0.19049707055091858,0.049599483609199524,0.03657021373510361,0.060361526906490326,3.88034987449646
19,fc1.mu_weight,bbb,819200,0.07970983535051346,0.048815153539180756,0.02952762506902218,0.07759173214435577,1.6485159397125244
19,fc1.mu_bias,bbb,512,0.14101654291152954,0.048776403069496155,0.034525468945503235,0.0634298250079155,2.909151077270508
19,fc2.mu_weight,bbb,5120,0.07789860665798187,0.048732973635196686,0.034648749977350235,0.07156702876091003,1.6143798828125
19,fc2.mu_bias,bbb,10,0.11131224781274796,0.04894449561834335,0.043200571089982986,0.05394723638892174,2.2084922790527344
20,conv1.mu_kernel,bbb,2400,0.08739669620990753,0.04865201935172081,0.032520540058612823,0.06561757624149323,1.812519907951355
20,conv1.mu_bias,bbb,32,0.3720378279685974,0.05021321401000023,0.040572650730609894,0.06986262649297714,7.452314376831055
20,conv2.mu_kernel,bbb,51200,0.0819854810833931,0.048826705664396286,0.0324222557246685,0.07458501309156418,1.695572018623352
20,conv2.mu_bias,bbb,64,0.19500569999217987,0.04959508776664734,0.03656993806362152,0.06036105379462242,3.9712395668029785
20,fc1.mu_weight,bbb,819200,0.07970643788576126,0.048815153539180756,0.02952762506902218,0.07759173214435577,1.6484465599060059
20,fc1.mu_bias,bbb,512,0.14257527887821198,0.04877619072794914,0.03452586382627487,0.0634293258190155,2.941070556640625
20,fc2.mu_weight,bbb,5120,0.07782937586307526,0.04873261600732803,0.0346500463783741,0.07156679034233093,1.6129934787750244
20,fc2.mu_bias,bbb,10,0.1094323992729187,0.048937372863292694,0.043195437639951706,0.05394322797656059,2.1723084449768066
21,conv1.mu_kernel,bbb,2400,0.08827561885118484,0.04865126311779022,0.03251870721578598,0.06561579555273056,1.8306876420974731
21,conv1.mu_bias,bbb,32,0.3839970529079437,0.05020984262228012,0.04057270660996437,0.06986063718795776,7.695928573608398
21,conv2.mu_kernel,bbb,51200,0.08199427276849747,0.0488266795873642,0.0324222594499588,0.07458501309156418,1.6957671642303467
21,conv2.mu_bias,bbb,64,0.19980020821094513,0.049591705203056335,0.03657049685716629,0.06036088243126869,4.068179130554199
21,fc1.mu_weight,bbb,819200,0.0797029510140419,0.048815153539180756,0.02952762506902218,0.07759173214435577,1.6483731269836426
21,fc1.mu_bias,bbb,512,0.14419972896575928,0.04877597466111183,0.034525204449892044,0.0634295791387558,2.9746217727661133
21,fc2.mu_weight,bbb,5120,0.0777149647474289,0.04873224347829819,0.034648578613996506,0.07156672328710556,1.6106500625610352
21,fc2.mu_bias,bbb,10,0.10737691074609756,0.048929981887340546,0.04318537563085556,0.05393381416797638,2.1325695514678955
22,conv1.mu_kernel,bbb,2400,0.08919348567724228,0.048650506883859634,0.03251824900507927,0.0656149610877037,1.8497717380523682
22,conv1.mu_bias,bbb,32,0.3962254524230957,0.050205960869789124,0.04057246074080467,0.06985791027545929,7.941042900085449
22,conv2.mu_kernel,bbb,51200,0.08200155943632126,0.04882664605975151,0.0324222594499588,0.07458501309156418,1.695931077003479
22,conv2.mu_bias,bbb,64,0.2039414942264557,0.04958797246217728,0.03657050058245659,0.0603601299226284,4.151655197143555
22,fc1.mu_weight,bbb,819200,0.07969959080219269,0.048815153539180756,0.02952762506902218,0.07759173214435577,1.6483032703399658
22,fc1.mu_bias,bbb,512,0.1458822637796402,0.04877576231956482,0.03452533110976219,0.06342868506908417,3.0093369483947754
22,fc2.mu_weight,bbb,5120,0.07764561474323273,0.04873189702630043,0.034648597240448,0.07156570255756378,1.6092265844345093
22,fc2.mu_bias,bbb,10,0.1048307865858078,0.048920128494501114,0.04317789524793625,0.053933076560497284,2.0806949138641357
23,conv1.mu_kernel,bbb,2400,0.09019944816827774,0.04864971339702606,0.03251880034804344,0.06561518460512161,1.870842695236206
23,conv1.mu_bias,bbb,32,0.4062657952308655,0.05020297318696976,0.04057304188609123,0.06985495239496231,8.145196914672852
23,conv2.mu_kernel,bbb,51200,0.08201412856578827,0.04882661998271942,0.0324222557246685,0.07458501309156418,1.6961816549301147
23,conv2.mu_bias,bbb,64,0.20841887593269348,0.049583662301301956,0.03657054528594017,0.06035998836159706,4.242399215698242
23,fc1.mu_weight,bbb,819200,0.0796964094042778,0.04881514981389046,0.02952762506902218,0.07759173214435577,1.6482375860214233
23,fc1.mu_bias,bbb,512,0.1473759412765503,0.048775576055049896,0.0345258004963398,0.06342800706624985,3.0400381088256836
23,fc2.mu_weight,bbb,5120,0.07753543555736542,0.048731546849012375,0.03464917466044426,0.07156527787446976,1.6068874597549438
23,fc2.mu_bias,bbb,10,0.10304703563451767,0.04891423135995865,0.04317750036716461,0.053922660648822784,2.043412685394287
24,conv1.mu_kernel,bbb,2400,0.0911700576543808,0.04864892363548279,0.03251964598894119,0.06561607867479324,1.8910666704177856
24,conv1.mu_bias,bbb,32,0.41706007719039917,0.05019887536764145,0.040573570877313614,0.0698532983660698,8.36137580871582
24,conv2.mu_kernel,bbb,51200,0.08202482014894485,0.048826590180397034,0.0324222594499588,0.07458501309156418,1.6964049339294434
24,conv2.mu_bias,bbb,64,0.2117888629436493,0.04958012327551842,0.036570075899362564,0.060359831899404526,4.312063217163086
24,fc1.mu_weight,bbb,819200,0.0796932578086853,0.04881514981389046,0.02952762506902218,0.07759173214435577,1.6481719017028809
24,fc1.mu_bias,bbb,512,0.14866259694099426,0.048775337636470795,0.03452563285827637,0.06342806667089462,3.066307544708252
24,fc2.mu_weight,bbb,5120,0.07741335034370422,0.04873120039701462,0.03464852273464203,0.07156553864479065,1.6043579578399658
24,fc2.mu_bias,bbb,10,0.10061919689178467,0.04890765994787216,0.04316806420683861,0.05390956997871399,1.9929172992706299
25,conv1.mu_kernel,bbb,2400,0.09208214282989502,0.048648033291101456,0.03251821547746658,0.06561537086963654,1.9100151062011719
25,conv1.mu_bias,bbb,32,0.4287996292114258,0.05019460618495941,0.04057467356324196,0.06984866410493851,8.597784996032715
25,conv2.mu_kernel,bbb,51200,0.08203794807195663,0.048826560378074646,0.0324222594499588,0.07458501309156418,1.6966736316680908
25,conv2.mu_bias,bbb,64,0.2161090075969696,0.04957561194896698,0.03657001629471779,0.06036059558391571,4.399593353271484
25,fc1.mu_weight,bbb,819200,0.07969017326831818,0.04881514981389046,0.02952762506902218,0.07759173214435577,1.6481070518493652
25,fc1.mu_bias,bbb,512,0.1502799689769745,0.048775166273117065,0.03452599421143532,0.06342809647321701,3.0999157428741455
25,fc2.mu_weight,bbb,5120,0.07734722644090652,0.04873083531856537,0.034647904336452484,0.07156530767679214,1.6029331684112549
25,fc2.mu_bias,bbb,10,0.0989462360739708,0.04890253022313118,0.04316551610827446,0.053894542157649994,1.9578149318695068
26,conv1.mu_kernel,bbb,2400,0.09310069680213928,0.048647090792655945,0.03251703083515167,0.06561452150344849,1.9312602281570435
26,conv1.mu_bias,bbb,32,0.43918776512145996,0.050189170986413956,0.040575042366981506,0.06984525173902512,8.807077407836914
26,conv2.mu_kernel,bbb,51200,0.08205017447471619,0.04882653057575226,0.0324222594499588,0.07458501309156418,1.696927785873413
26,conv2.mu_bias,bbb,64,0.21996551752090454,0.04957155883312225,0.036570094525814056,0.06035955622792244,4.477782726287842
26,fc1.mu_weight,bbb,819200,0.0796869695186615,0.04881514608860016,0.02952762506902218,0.07759173214435577,1.6480406522750854
26,fc1.mu_bias,bbb,512,0.15158668160438538,0.04877490550279617,0.03452572226524353,0.06342846155166626,3.1267995834350586
26,fc2.mu_weight,bbb,5120,0.07720733433961868,0.04873044416308403,0.0346478596329689,0.07156554609537125,1.5999715328216553
26,fc2.mu_bias,bbb,10,0.09731864929199219,0.04889640957117081,0.04316270723938942,0.053883686661720276,1.9232292175292969
27,conv1.mu_kernel,bbb,2400,0.09402137249708176,0.04864618182182312,0.03251646086573601,0.06561317294836044,1.950548529624939
27,conv1.mu_bias,bbb,32,0.44983285665512085,0.05018291622400284,0.04057396948337555,0.06984060257673264,9.021191596984863
27,conv2.mu_kernel,bbb,51200,0.0820646733045578,0.04882650077342987,0.03242224454879761,0.07458501309156418,1.6972259283065796
27,conv2.mu_bias,bbb,64,0.22370237112045288,0.04956796020269394,0.03657045215368271,0.06035950407385826,4.553512096405029
27,fc1.mu_weight,bbb,819200,0.07968372106552124,0.04881514608860016,0.02952762506902218,0.07759173214435577,1.647972583770752
27,fc1.mu_bias,bbb,512,0.15303096175193787,0.04877469688653946,0.034524932503700256,0.06342882663011551,3.1563069820404053
27,fc2.mu_weight,bbb,5120,0.07706842571496964,0.04873005300760269,0.03464698791503906,0.07156528532505035,1.597030520439148
27,fc2.mu_bias,bbb,10,0.09668444097042084,0.0488879531621933,0.043161556124687195,0.053879447281360626,1.9090261459350586
28,conv1.mu_kernel,bbb,2400,0.0950615182518959,0.04864518344402313,0.032515332102775574,0.06561259925365448,1.972041368484497
28,conv1.mu_bias,bbb,32,0.4619377851486206,0.05017818510532379,0.040573909878730774,0.06983624398708344,9.267364501953125
28,conv2.mu_kernel,bbb,51200,0.08208001405000687,0.048826467245817184,0.0324222557246685,0.07458501309156418,1.6975353956222534
28,conv2.mu_bias,bbb,64,0.22711175680160522,0.04956452175974846,0.036569878458976746,0.06035995855927467,4.622687339782715
28,fc1.mu_weight,bbb,819200,0.0796804204583168,0.04881514608860016,0.02952762506902218,0.07759173214435577,1.647903561592102
28,fc1.mu_bias,bbb,512,0.154474675655365,0.048774488270282745,0.03452473133802414,0.06342747807502747,3.186157703399658
28,fc2.mu_weight,bbb,5120,0.07694581896066666,0.048729684203863144,0.034646641463041306,0.07156457751989365,1.5944571495056152
28,fc2.mu_bias,bbb,10,0.09803545475006104,0.04888288676738739,0.0431559793651104,0.05388358607888222,1.9356523752212524
29,conv1.mu_kernel,bbb,2400,0.09623966366052628,0.04864420369267464,0.03251422196626663,0.06561186909675598,1.996741533279419
29,conv1.mu_bias,bbb,32,0.4715726971626282,0.05017419904470444,0.04057376831769943,0.06983374804258347,9.461629867553711
29,conv2.mu_kernel,bbb,51200,0.08209936320781708,0.0488264337182045,0.0324222594499588,0.07458501309156418,1.697928786277771
29,conv2.mu_bias,bbb,64,0.22992873191833496,0.04956022650003433,0.036570094525814056,0.06035985052585602,4.680159091949463
29,fc1.mu_weight,bbb,819200,0.07967700064182281,0.04881514608860016,0.02952762506902218,0.07759173214435577,1.647833228111267
29,fc1.mu_bias,bbb,512,0.1557813286781311,0.048774316906929016,0.03452448174357414,0.06342725455760956,3.2129006385803223
29,fc2.mu_weight,bbb,5120,0.07681608200073242,0.048729293048381805,0.03464631363749504,0.07156553864479065,1.5917803049087524
29,fc2.mu_bias,bbb,10,0.09869451820850372,0.048876527696847916,0.043149616569280624,0.05387236177921295,1.9461771249771118
30,conv1.mu_kernel,bbb,2400,0.09733925759792328,0.04864323139190674,0.03251330181956291,0.06561088562011719,2.019728660583496
30,conv1.mu_bias,bbb,32,0.48031455278396606,0.0501689612865448,0.04057339206337929,0.06982991099357605,9.63955020904541
30,conv2.mu_kernel,bbb,51200,0.08212237060070038,0.04882640019059181,0.0324222706258297,0.07458501309156418,1.6984001398086548
30,conv2.mu_bias,bbb,64,0.2334429770708084,0.04955655336380005,0.036570142954587936,0.06035906821489334,4.751917839050293
30,fc1.mu_weight,bbb,819200,0.07967337965965271,0.04881514608860016,0.02952762506902218,0.07759173214435577,1.647756814956665
30,fc1.mu_bias,bbb,512,0.15714627504348755,0.048774171620607376,0.034524355083703995,0.06342658400535583,3.2409214973449707
30,fc2.mu_weight,bbb,5120,0.07663104683160782,0.04872889444231987,0.034645915031433105,0.07156454771757126,1.5879335403442383
30,fc2.mu_bias,bbb,10,0.09910528361797333,0.048871029168367386,0.04313913360238075,0.053862858563661575,1.9524457454681396
31,conv1.mu_kernel,bbb,2400,0.09853170812129974,0.04864224046468735,0.03251306340098381,0.06561098992824554,2.044496774673462
31,conv1.mu_bias,bbb,32,0.4896318018436432,0.05016326531767845,0.040573202073574066,0.0698239877820015,9.824531555175781
31,conv2.mu_kernel,bbb,51200,0.08214599639177322,0.048826366662979126,0.03242228552699089,0.07458501309156418,1.6988781690597534
31,conv2.mu_bias,bbb,64,0.23684446513652802,0.049552638083696365,0.03657021373510361,0.06035911291837692,4.819975852966309
31,fc1.mu_weight,bbb,819200,0.0796700119972229,0.04881514608860016,0.02952762506902218,0.07759173214435577,1.6476874351501465
31,fc1.mu_bias,bbb,512,0.158486008644104,0.04877401888370514,0.034524232149124146,0.06342688947916031,3.268692970275879
31,fc2.mu_weight,bbb,5120,0.07648777961730957,0.04872850328683853,0.034644823521375656,0.07156290858983994,1.5848249197006226
31,fc2.mu_bias,bbb,10,0.09979335218667984,0.04886399954557419,0.043133605271577835,0.05385503172874451,1.9642794132232666
32,conv1.mu_kernel,bbb,2400,0.09974455833435059,0.04864129424095154,0.03251266852021217,0.06561041623353958,2.069830894470215
32,conv1.mu_bias,bbb,32,0.4973016679286957,0.05015789717435837,0.04057422652840614,0.06982008367776871,9.97705078125
32,conv2.mu_kernel,bbb,51200,0.08216756582260132,0.04882633686065674,0.03242228552699089,0.07458501309156418,1.6993284225463867
32,conv2.mu_bias,bbb,64,0.23982983827590942,0.0495489239692688,0.03656991571187973,0.06035848334431648,4.880862236022949
32,fc1.mu_weight,bbb,819200,0.07966636121273041,0.04881514236330986,0.02952762506902218,0.07759173214435577,1.6476118564605713
32,fc1.mu_bias,bbb,512,0.1596396267414093,0.04877381771802902,0.034524738788604736,0.06342730671167374,3.2924296855926514
32,fc2.mu_weight,bbb,5120,0.07632182538509369,0.04872811958193779,0.03464477136731148,0.07156245410442352,1.581343650817871
32,fc2.mu_bias,bbb,10,0.10135666280984879,0.04886019974946976,0.04313144087791443,0.053842853754758835,1.9974768161773682
33,conv1.mu_kernel,bbb,2400,0.10095832496881485,0.048640262335538864,0.03251352533698082,0.06561003625392914,2.0950334072113037
33,conv1.mu_bias,bbb,32,0.5055780410766602,0.05015210807323456,0.04057537391781807,0.069814033806324,10.147014617919922
33,conv2.mu_kernel,bbb,51200,0.08218976110219955,0.04882630333304405,0.03242228552699089,0.07458501309156418,1.699782371520996
33,conv2.mu_bias,bbb,64,0.24243980646133423,0.04954509809613228,0.036570075899362564,0.06035877764225006,4.934645175933838
33,fc1.mu_weight,bbb,819200,0.07966286689043045,0.04881513491272926,0.02952762506902218,0.07759173214435577,1.647538661956787
33,fc1.mu_bias,bbb,512,0.16080033779144287,0.04877360165119171,0.03452432528138161,0.06342598050832748,3.3163936138153076
33,fc2.mu_weight,bbb,5120,0.07618383318185806,0.048727717250585556,0.0346444733440876,0.07156182825565338,1.5784728527069092
33,fc2.mu_bias,bbb,10,0.1027892604470253,0.04885254427790642,0.043130889534950256,0.05384230613708496,2.0291078090667725
34,conv1.mu_kernel,bbb,2400,0.10213090479373932,0.048639196902513504,0.0325123593211174,0.06561000645160675,2.1196184158325195
34,conv1.mu_bias,bbb,32,0.5135713219642639,0.0501457080245018,0.04057534039020538,0.06980741024017334,10.308313369750977
34,conv2.mu_kernel,bbb,51200,0.08221115171909332,0.04882626608014107,0.03242233023047447,0.07458501309156418,1.70021390914917
34,conv2.mu_bias,bbb,64,0.2453966736793518,0.04954143613576889,0.03657019883394241,0.06035890430212021,4.994654655456543
34,fc1.mu_weight,bbb,819200,0.0796593576669693,0.04881513491272926,0.02952762506902218,0.07759173214435577,1.6474648714065552
34,fc1.mu_bias,bbb,512,0.16178959608078003,0.04877343028783798,0.034524135291576385,0.06342615932226181,3.336737871170044
34,fc2.mu_weight,bbb,5120,0.07603771984577179,0.048727329820394516,0.034643977880477905,0.07156138867139816,1.5753446817398071
34,fc2.mu_bias,bbb,10,0.10444936901330948,0.04884596914052963,0.04312308132648468,0.05383435636758804,2.0644450187683105
35,conv1.mu_kernel,bbb,2400,0.10334925353527069,0.04863820597529411,0.03251304104924202,0.0656103566288948,2.144949197769165
35,conv1.mu_bias,bbb,32,0.5200076103210449,0.05013980716466904,0.04057588428258896,0.06980130076408386,10.437795639038086
35,conv2.mu_kernel,bbb,51200,0.08223645389080048,0.04882622882723808,0.03242233023047447,0.07458501309156418,1.7007402181625366
35,conv2.mu_bias,bbb,64,0.24841448664665222,0.049537502229213715,0.036570146679878235,0.060358285903930664,5.055922508239746
35,fc1.mu_weight,bbb,819200,0.07965578138828278,0.04881513491272926,0.02952762506902218,0.07759173214435577,1.647390604019165
35,fc1.mu_bias,bbb,512,0.16291406750679016,0.04877324774861336,0.03452406823635101,0.06342609971761703,3.359849452972412
35,fc2.mu_weight,bbb,5120,0.07587920129299164,0.048726942390203476,0.034643784165382385,0.07156046479940414,1.5720303058624268
35,fc2.mu_bias,bbb,10,0.10581453889608383,0.048839401453733444,0.0431220643222332,0.05382809787988663,2.092250347137451
