keep_ratio,label,prune_fraction,round,sparse_compression_ratio_mean,sparse_dropped_update_l2_mean,sparse_num_params_sent_mean,sparse_num_params_total_mean,sparse_score_mean_mean,sparse_score_p50_mean,sparse_score_p90_mean,sparse_sent_update_fraction_l2_mean,sparse_sent_update_l2_mean,sparse_threshold_mean
0.25,drop075_keep025,0.75,173,0.2500049130392061,2.7873330619276264,25443.0,101770.0,0.07333901441138355,0.06748129924100818,0.14131468854519755,0.7831365622164639,3.5523937275525386,0.10825699091387576
0.25,drop075_keep025,0.75,174,0.2500049130392061,2.856909148357401,25443.0,101770.0,0.07527348966649973,0.06866686863282703,0.14618519682228595,0.7877076365318122,3.7157601459078804,0.11081950353142249
0.25,drop075_keep025,0.75,175,0.2500049130392061,2.7824368066728438,25443.0,101770.0,0.07228563762177538,0.06652593907447796,0.13918965895912006,0.7823555257072977,3.55485900509327,0.10674638376788156
0.25,drop075_keep025,0.75,176,0.2500049130392061,2.9290485265589905,25443.0,101770.0,0.07640493220036697,0.06948584880883667,0.14893289875056556,0.7913660940813975,3.8402018811959207,0.11244009948849944
0.25,drop075_keep025,0.75,177,0.2500049130392061,2.6630828497015004,25443.0,101770.0,0.06740434642841915,0.0629406414646409,0.12797826140666693,0.7741658550198682,3.2788578408825044,0.09995415280116991
0.25,drop075_keep025,0.75,178,0.2500049130392061,2.9001820113452994,25443.0,101770.0,0.07474252163216448,0.06791181869327559,0.1455186612488305,0.7882331359180802,3.815804658618869,0.1098356056771665
0.25,drop075_keep025,0.75,179,0.2500049130392061,2.8767660870463203,25443.0,101770.0,0.07319435836302197,0.06686726664380914,0.14179398117344647,0.7855934713636509,3.7329232611871794,0.10786723722803981
0.25,drop075_keep025,0.75,180,0.2500049130392061,2.6210140179760653,25443.0,101770.0,0.06474412109591082,0.06083648760933525,0.12233162061395982,0.7713705859920927,3.188504021365786,0.09605217651730906
0.25,drop075_keep025,0.75,181,0.2500049130392061,2.806829067224672,25443.0,101770.0,0.07027965310190074,0.06457431650562472,0.13545168305745608,0.7824162497772742,3.5921966591638474,0.10366026045750254
0.25,drop075_keep025,0.75,182,0.2500049130392061,2.855757302830027,25443.0,101770.0,0.07138034322639582,0.0652645408132419,0.13842590432112983,0.7869136919936823,3.698757913840155,0.10518295310845666
