label,method,model,metric,round,accuracy_percent,run_dir
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,239,79.92,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,240,79.77,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,241,79.82000000000001,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,242,79.83,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,243,80.24,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,244,79.73,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,245,79.73,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,246,79.97999999999999,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,247,79.93,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,248,79.9,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,249,80.14,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,250,80.21000000000001,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,251,80.43,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,252,80.5,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,253,79.92,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,254,79.91,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,255,80.33,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,256,80.32000000000001,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,257,80.52,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,258,80.17999999999999,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,259,80.33,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,260,80.81,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,261,80.53,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,262,80.55,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,263,80.54,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,264,80.47,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,265,80.52,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,266,80.22,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,267,80.53,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,268,80.34,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,269,80.62,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,270,80.31,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,271,80.5,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,272,80.52,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,273,80.45,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,274,80.58999999999999,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,275,80.58,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,276,80.75,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,277,80.54,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,278,80.66,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,279,80.72,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,280,80.93,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,281,80.84,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,282,80.62,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,283,80.58,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,284,81.01,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,285,80.76,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,286,80.74,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,287,80.65,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,288,80.78999999999999,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,289,80.86,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,290,80.91000000000001,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,291,80.94,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,292,80.96,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,293,80.96,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,294,81.0,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,295,81.26,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,296,80.85,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,297,80.77,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,298,80.93,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,299,81.06,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,300,81.2,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,0,11.91,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,1,21.83,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,2,29.34,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,3,31.680000000000003,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,4,42.02,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,5,34.36,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,6,47.260000000000005,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,7,34.31,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,8,49.24,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,9,39.04,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,10,51.92,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,11,44.25,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,12,54.71,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,13,47.449999999999996,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,14,56.379999999999995,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,15,49.21,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,16,58.5,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,17,52.51,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,18,59.93000000000001,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,19,54.49,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,20,60.12,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,21,55.06999999999999,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,22,61.47,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,23,56.89999999999999,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,24,62.129999999999995,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,25,59.260000000000005,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,26,62.739999999999995,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,27,59.79,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,28,63.93,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,29,60.01,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,30,64.51,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,31,61.23,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,32,64.94,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,33,63.33,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,34,65.77,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,35,64.99000000000001,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,36,66.21000000000001,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,37,64.71000000000001,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,38,67.12,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,39,64.72,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,40,67.21000000000001,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,41,66.36,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,42,66.78,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,43,66.12,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,44,66.79,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,45,66.75,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,46,67.85,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,47,68.56,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,48,67.85,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,49,68.56,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,50,68.96,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,51,68.67,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,52,69.06,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,53,69.41000000000001,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,54,69.55,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,55,69.53,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,56,69.61,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,57,69.67,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,58,69.86,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,59,70.1,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,60,70.37,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,61,70.28,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,62,70.73,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,63,70.15,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,64,70.98,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,65,70.28999999999999,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,66,70.89999999999999,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,67,70.74000000000001,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,68,71.12,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,69,71.59,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,70,71.6,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,71,71.39,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,72,71.36,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,73,71.81,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,74,71.35000000000001,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,75,72.24000000000001,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,76,71.75,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,77,72.26,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,78,71.94,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,79,72.95,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,80,72.23,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,81,72.26,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,82,72.39999999999999,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,83,72.88,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,84,71.89,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,85,72.64,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,86,72.69,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,87,73.28,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,88,72.96000000000001,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,89,73.65,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,90,73.15,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,91,73.09,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,92,73.59,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,93,73.55000000000001,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,94,73.87,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
FOLA — BasicCNN,FOLA,BasicCNN,fola_mean_accuracy,95,73.7,outputs/run_paperenv_fola_cifar10_a0p1_basiccnn_lr001_e10_lam1_r300_20260907_103853
